day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-2;400;ASH_COATED_OSMIUM;9988;23;;;;;10007;10;10009;23;;;9997.5;0.0
-2;400;HYDROGEL_PACK;9977;14;9974;22;;;9993;14;9995;22;;;9985.0;0.0
-2;400;INTARIAN_PEPPER_ROOT;12993;11;12990;18;;;12996;6;13007;11;13011;18;12994.5;0.0
-2;400;VELVETFRUIT_EXTRACT;5257;21;;;;;5263;33;;;;;5260.0;0.0
-2;400;VEV_4000;1249;13;1247;30;;;1271;13;1273;30;;;1260.0;0.0
-2;400;VEV_4500;752;8;750;23;;;768;8;770;23;;;760.0;0.0
-2;400;VEV_5000;262;24;261;13;;;268;8;269;20;;;265.0;0.0
-2;400;VEV_5100;173;10;172;25;;;177;29;178;26;;;175.0;0.0
-2;400;VEV_5200;100;34;;;;;104;13;;;;;102.0;0.0
-2;400;VEV_5300;52;26;;;;;54;8;;;;;53.0;0.0
-2;400;VEV_5400;15;27;;;;;17;17;;;;;16.0;0.0
-2;400;VEV_5500;6;22;;;;;7;25;;;;;6.5;0.0
-2;400;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
-2;400;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
-2;500;ASH_COATED_OSMIUM;9991;15;;;;;10007;15;10010;30;;;9999.0;0.0
-2;500;HYDROGEL_PACK;9976;12;9973;23;;;9992;12;9994;23;;;9984.0;0.0
-2;500;INTARIAN_PEPPER_ROOT;12993;12;12990;24;;;;;;;;;12993.0;0.0
-2;500;VELVETFRUIT_EXTRACT;5257;23;5256;43;;;5262;48;;;;;5259.5;0.0
-2;500;VEV_4000;1248;13;1245;26;;;1269;13;1272;26;;;1258.5;0.0
-2;500;VEV_4500;751;8;750;11;749;23;767;8;769;23;;;759.0;0.0
-2;500;VEV_5000;263;10;262;24;;;269;6;270;15;;;266.0;0.0
-2;500;VEV_5100;172;33;;;;;177;23;;;;;174.5;0.0
-2;500;VEV_5200;101;8;100;19;;;104;18;;;;;102.5;0.0
-2;500;VEV_5300;52;22;;;;;54;9;;;;;53.0;0.0
-2;500;VEV_5400;15;29;;;;;17;24;;;;;16.0;0.0
-2;500;VEV_5500;6;25;;;;;7;24;;;;;6.5;0.0
-2;500;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0
-2;500;VEV_6500;0;12;;;;;1;12;;;;;0.5;0.0
-2;600;ASH_COATED_OSMIUM;;;;;;;;;;;;;0.0;0.0
-2;600;HYDROGEL_PACK;9978;11;9976;24;;;9994;11;9997;24;;;9986.0;0.0
-2;600;INTARIAN_PEPPER_ROOT;;;;;;;13008;9;13011;25;;;13008.0;0.0
-2;600;VELVETFRUIT_EXTRACT;5257;37;;;;;5262;19;5263;42;;;5259.5;0.0
-2;600;VEV_4000;1248;8;1246;16;;;1270;8;1272;16;;;1259.0;0.0
-2;600;VEV_4500;748;6;746;15;;;764;6;766;15;;;756.0;0.0
-2;600;VEV_5000;263;30;262;24;;;270;24;;;;;266.5;0.0
-2;600;VEV_5100;174;27;173;15;;;178;7;179;20;;;176.0;0.0
-2;600;VEV_5200;100;31;;;;;103;8;104;24;;;101.5;0.0
-2;600;VEV_5300;52;19;;;;;54;17;;;;;53.0;0.0
-2;600;VEV_5400;;;;;;;16;24;17;20;;;16.0;0.0
-2;600;VEV_5500;6;22;;;;;7;20;;;;;6.5;0.0
-2;600;VEV_6000;0;22;;;;;1;22;;;;;0.5;0.0
-2;600;VEV_6500;0;22;;;;;1;22;;;;;0.5;0.0
-2;700;ASH_COATED_OSMIUM;9992;10;9990;20;;;10008;10;10011;20;;;10000.0;0.0
-2;700;HYDROGEL_PACK;9982;14;9979;22;;;9998;14;10000;22;;;9990.0;0.0
-2;700;INTARIAN_PEPPER_ROOT;12994;11;;;;;13011;25;;;;;13002.5;0.0
-2;700;VELVETFRUIT_EXTRACT;5257;16;;;;;5262;17;5263;53;;;5259.5;0.0
-2;700;VEV_4000;1249;15;1247;20;;;1271;15;1273;20;;;1260.0;0.0
-2;700;VEV_4500;749;10;747;20;;;765;10;766;6;767;20;757.0;0.0
-2;700;VEV_5000;262;10;;;;;268;11;269;32;;;265.0;0.0
-2;700;VEV_5100;173;32;;;;;177;30;178;29;;;175.0;0.0
-2;700;VEV_5200;102;12;101;19;;;105;26;;;;;103.5;0.0
-2;700;VEV_5300;53;18;;;;;55;19;55;18;;;54.0;0.0
-2;700;VEV_5400;14;27;;;;;;;;;;;14.0;0.0
-2;700;VEV_5500;6;23;;;;;7;25;;;;;6.5;0.0
-2;700;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0
-2;700;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0
-2;800;ASH_COATED_OSMIUM;9993;12;9990;25;;;10009;12;10011;25;;;10001.0;0.0
-2;800;HYDROGEL_PACK;9983;10;9981;23;;;9999;10;10002;23;;;9991.0;0.0
-2;800;INTARIAN_PEPPER_ROOT;12991;25;;;;;13011;25;;;;;13001.0;0.0
-2;800;VELVETFRUIT_EXTRACT;5259;64;;;;;5264;23;5265;66;;;5261.5;0.0
-2;800;VEV_4000;1251;8;1248;27;;;1272;8;1275;27;;;1261.5;0.0
-2;800;VEV_4500;748;12;746;13;;;766;13;;;;;757.0;0.0
-2;800;VEV_5000;261;12;260;15;;;267;8;268;24;;;264.0;0.0
-2;800;VEV_5100;173;29;;;;;177;8;178;23;;;175.0;0.0
-2;800;VEV_5200;100;32;;;;;104;23;;;;;102.0;0.0
-2;800;VEV_5300;53;20;;;;;55;9;;;;;54.0;0.0
-2;800;VEV_5400;;;;;;;15;22;;;;;15.0;0.0
-2;800;VEV_5500;6;26;;;;;7;23;;;;;6.5;0.0
-2;800;VEV_6000;0;26;;;;;1;26;;;;;0.5;0.0
-2;800;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0
-2;900;ASH_COATED_OSMIUM;9993;12;;;;;10009;12;10012;20;;;10001.0;0.0
-2;900;HYDROGEL_PACK;9983;14;9980;22;;;9999;14;10001;22;;;9991.0;0.0
-2;900;INTARIAN_PEPPER_ROOT;12994;8;;;;;13008;8;13011;24;;;13001.0;0.0
-2;900;VELVETFRUIT_EXTRACT;5261;38;;;;;5267;59;5268;40;;;5264.0;0.0
-2;900;VEV_4000;1250;13;1248;22;;;1272;13;1274;22;;;1261.0;0.0
-2;900;VEV_4500;747;6;745;16;;;765;16;;;;;756.0;0.0
-2;900;VEV_5000;262;11;261;23;;;268;32;269;15;;;265.0;0.0
-2;900;VEV_5100;174;31;173;19;;;178;11;179;17;;;176.0;0.0
-2;900;VEV_5200;101;8;;;;;103;12;;;;;102.0;0.0
-2;900;VEV_5300;53;23;;;;;55;23;56;14;;;54.0;0.0
-2;900;VEV_5400;15;26;;;;;16;19;;;;;15.5;0.0
-2;900;VEV_5500;6;22;;;;;7;26;;;;;6.5;0.0
-2;900;VEV_6000;0;19;;;;;1;19;;;;;0.5;0.0
-2;900;VEV_6500;0;16;;;;;1;16;;;;;0.5;0.0
-2;1000;ASH_COATED_OSMIUM;9993;13;9991;22;;;10009;13;10012;22;;;10001.0;0.0
-2;1000;HYDROGEL_PACK;9984;13;9982;30;;;10000;13;10003;30;;;9992.0;0.0
-2;1000;INTARIAN_PEPPER_ROOT;12991;22;;;;;13008;9;13011;22;;;12999.5;0.0
-2;1000;VELVETFRUIT_EXTRACT;5262;46;;;;;5268;58;;;;;5265.0;0.0
-2;1000;VEV_4000;1250;7;1248;20;;;1271;7;1274;20;;;1260.5;0.0
-2;1000;VEV_4500;748;7;;;;;764;7;765;11;766;14;756.0;0.0
-2;1000;VEV_5000;264;11;263;24;;;270;10;271;21;;;267.0;0.0
-2;1000;VEV_5100;;;;;;;177;24;;;;;177.0;0.0
-2;1000;VEV_5200;101;9;100;33;;;103;27;104;14;;;102.0;0.0
-2;1000;VEV_5300;53;17;;;;;;;;;;;53.0;0.0
-2;1000;VEV_5400;15;17;;;;;17;20;;;;;16.0;0.0
-2;1000;VEV_5500;6;24;;;;;7;24;;;;;6.5;0.0
-2;1000;VEV_6000;0;20;;;;;1;20;;;;;0.5;0.0
-2;1000;VEV_6500;0;12;;;;;1;12;;;;;0.5;0.0
-2;1100;ASH_COATED_OSMIUM;9994;12;9991;26;;;10010;12;10012;26;;;10002.0;0.0
-2;1100;HYDROGEL_PACK;9982;14;9979;21;;;9998;14;10000;21;;;9990.0;0.0
-2;1100;INTARIAN_PEPPER_ROOT;12994;8;12991;22;;;13008;8;13011;22;;;13001.0;0.0
-2;1100;VELVETFRUIT_EXTRACT;5261;32;;;;;5266;19;5267;37;;;5263.5;0.0
-2;1100;VEV_4000;1251;10;1249;18;;;1272;10;1275;18;;;1261.5;0.0
-2;1100;VEV_4500;748;6;747;15;;;765;12;767;15;;;756.5;0.0
-2;1100;VEV_5000;264;7;263;24;;;270;12;;;;;267.0;0.0
-2;1100;VEV_5100;174;27;173;22;;;178;32;179;28;;;176.0;0.0
-2;1100;VEV_5200;102;11;101;21;;;105;22;;;;;103.5;0.0
-2;1100;VEV_5300;54;20;53;13;;;56;18;;;;;55.0;0.0
-2;1100;VEV_5400;14;24;;;;;;;;;;;14.0;0.0
-2;1100;VEV_5500;6;28;;;;;7;22;;;;;6.5;0.0
-2;1100;VEV_6000;0;25;;;;;1;25;;;;;0.5;0.0
-2;1100;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0
-2;1200;ASH_COATED_OSMIUM;9994;11;9991;23;;;10010;11;10012;23;;;10002.0;0.0
-2;1200;HYDROGEL_PACK;9986;12;9984;27;;;10002;12;10005;27;;;9994.0;0.0
-2;1200;INTARIAN_PEPPER_ROOT;12994;9;12991;16;;;13008;9;13011;16;;;13001.0;0.0
-2;1200;VELVETFRUIT_EXTRACT;5261;52;;;;;5267;52;;;;;5264.0;0.0
-2;1200;VEV_4000;1250;14;1247;15;;;1271;14;1273;15;;;1260.5;0.0
-2;1200;VEV_4500;748;10;746;12;;;764;10;766;12;;;756.0;0.0
-2;1200;VEV_5000;263;12;;;;;270;12;271;19;;;266.5;0.0
-2;1200;VEV_5100;174;8;173;12;;;178;6;179;22;;;176.0;0.0
-2;1200;VEV_5200;103;24;;;;;106;24;;;;;104.5;0.0
-2;1200;VEV_5300;;;;;;;;;;;;;0.0;0.0
-2;1200;VEV_5400;14;17;;;;;;;;;;;14.0;0.0
-2;1200;VEV_5500;6;22;;;;;7;19;;;;;6.5;0.0
-2;1200;VEV_6000;0;20;;;;;1;20;;;;;0.5;0.0
-2;1200;VEV_6500;0;16;;;;;1;16;;;;;0.5;0.0
-2;1300;ASH_COATED_OSMIUM;9992;25;;;;;10010;11;10013;25;;;10001.0;0.0
-2;1300;HYDROGEL_PACK;9987;10;9984;27;;;10003;10;10005;27;;;9995.0;0.0
-2;1300;INTARIAN_PEPPER_ROOT;12991;23;;;;;13008;9;13012;23;;;12999.5;0.0
-2;1300;VELVETFRUIT_EXTRACT;5260;51;5260;24;;;5266;38;;;;;5263.0;0.0
-2;1300;VEV_4000;1250;11;1248;28;;;1271;11;1274;28;;;1260.5;0.0
-2;1300;VEV_4500;748;7;746;20;;;764;7;766;20;;;756.0;0.0
-2;1300;VEV_5000;264;12;263;18;;;270;9;271;21;;;267.0;0.0
-2;1300;VEV_5100;175;31;174;17;;;179;21;180;15;;;177.0;0.0
-2;1300;VEV_5200;;;;;;;104;8;105;14;;;104.0;0.0
-2;1300;VEV_5300;54;28;53;25;;;56;10;56;22;;;55.0;0.0
-2;1300;VEV_5400;14;10;;;;;16;28;;;;;15.0;0.0
-2;1300;VEV_5500;6;20;;;;;7;18;;;;;6.5;0.0
-2;1300;VEV_6000;0;28;;;;;1;28;;;;;0.5;0.0
-2;1300;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
-2;1400;ASH_COATED_OSMIUM;9994;10;;;;;10010;10;;;;;10002.0;0.0
-2;1400;HYDROGEL_PACK;9983;11;9981;28;;;9999;11;10002;28;;;9991.0;0.0
-2;1400;INTARIAN_PEPPER_ROOT;12994;11;12991;21;;;13008;11;13012;21;;;13001.0;0.0
-2;1400;VELVETFRUIT_EXTRACT;5261;20;5260;32;;;5266;18;;;;;5263.5;0.0
-2;1400;VEV_4000;1250;12;1248;25;;;1272;12;1274;25;;;1261.0;0.0
-2;1400;VEV_4500;748;11;746;15;;;765;10;766;15;;;756.5;0.0
-2;1400;VEV_5000;263;7;262;14;;;269;6;;;;;266.0;0.0
-2;1400;VEV_5100;174;28;173;17;;;;;;;;;174.0;0.0
-2;1400;VEV_5200;100;22;;;;;103;11;104;28;;;101.5;0.0
-2;1400;VEV_5300;54;20;;;;;56;18;;;;;55.0;0.0
-2;1400;VEV_5400;15;20;14;23;;;15;19;16;18;;;15.0;0.0
-2;1400;VEV_5500;6;22;;;;;7;18;;;;;6.5;0.0
-2;1400;VEV_6000;0;17;;;;;1;17;;;;;0.5;0.0
-2;1400;VEV_6500;0;16;;;;;1;16;;;;;0.5;0.0
-2;1500;ASH_COATED_OSMIUM;9991;28;;;;;10010;13;10012;28;;;10000.5;0.0
-2;1500;HYDROGEL_PACK;9984;12;9982;25;;;10000;12;10003;25;;;9992.0;0.0
-2;1500;INTARIAN_PEPPER_ROOT;12994;8;12991;20;;;13009;8;13012;20;;;13001.5;0.0
-2;1500;VELVETFRUIT_EXTRACT;5261;25;5260;57;;;5266;40;5267;32;;;5263.5;0.0
-2;1500;VEV_4000;1250;12;1248;21;;;1272;12;1274;21;;;1261.0;0.0
-2;1500;VEV_4500;747;7;;;;;763;7;765;21;;;755.0;0.0
-2;1500;VEV_5000;264;10;263;17;;;270;33;271;16;;;267.0;0.0
-2;1500;VEV_5100;;;;;;;178;14;;;;;178.0;0.0
-2;1500;VEV_5200;101;27;100;26;;;104;21;;;;;102.5;0.0
-2;1500;VEV_5300;54;19;;;;;56;21;56;20;;;55.0;0.0
-2;1500;VEV_5400;14;22;;;;;16;21;;;;;15.0;0.0
-2;1500;VEV_5500;6;21;;;;;7;21;;;;;6.5;0.0
-2;1500;VEV_6000;0;29;;;;;1;29;;;;;0.5;0.0
-2;1500;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0
-2;1600;ASH_COATED_OSMIUM;9994;13;9992;22;;;10010;13;10013;22;;;10002.0;0.0
-2;1600;HYDROGEL_PACK;9983;15;9981;21;;;9999;15;10002;21;;;9991.0;0.0
-2;1600;INTARIAN_PEPPER_ROOT;;;;;;;13012;15;;;;;13012.0;0.0
-2;1600;VELVETFRUIT_EXTRACT;5260;22;5259;39;;;5264;22;5265;53;;;5262.0;0.0
-2;1600;VEV_4000;1249;7;1246;29;;;1270;7;1272;29;;;1259.5;0.0
-2;1600;VEV_4500;747;8;745;23;;;763;8;764;24;765;23;755.0;0.0
-2;1600;VEV_5000;263;12;;;;;270;20;;;;;266.5;0.0
-2;1600;VEV_5100;172;7;171;16;;;176;12;177;20;;;174.0;0.0
-2;1600;VEV_5200;101;9;;;;;104;27;;;;;102.5;0.0
-2;1600;VEV_5300;54;21;;;;;56;22;;;;;55.0;0.0
-2;1600;VEV_5400;;;;;;;15;5;16;20;;;15.0;0.0
-2;1600;VEV_5500;6;22;;;;;7;23;;;;;6.5;0.0
-2;1600;VEV_6000;0;25;;;;;1;25;;;;;0.5;0.0
-2;1600;VEV_6500;0;20;;;;;1;20;;;;;0.5;0.0
-2;1700;ASH_COATED_OSMIUM;9995;11;9992;22;;;10013;22;;;;;10004.0;0.0
-2;1700;HYDROGEL_PACK;9980;13;9978;21;;;9996;13;9999;21;;;9988.0;0.0
-2;1700;INTARIAN_PEPPER_ROOT;12991;17;;;;;13009;10;13012;17;;;13000.0;0.0
-2;1700;VELVETFRUIT_EXTRACT;5260;19;5259;67;;;5264;19;5265;46;;;5262.0;0.0
-2;1700;VEV_4000;1247;14;1245;18;;;1268;14;1271;18;;;1257.5;0.0
-2;1700;VEV_4500;747;6;745;16;;;763;6;765;16;;;755.0;0.0
-2;1700;VEV_5000;263;10;262;26;;;269;9;;;;;266.0;0.0
-2;1700;VEV_5100;174;29;173;21;;;179;25;;;;;176.5;0.0
-2;1700;VEV_5200;100;8;99;16;;;103;27;;;;;101.5;0.0
-2;1700;VEV_5300;54;21;;;;;56;7;;;;;55.0;0.0
-2;1700;VEV_5400;13;19;;;;;15;19;;;;;14.0;0.0
-2;1700;VEV_5500;6;28;;;;;7;25;;;;;6.5;0.0
-2;1700;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0
-2;1700;VEV_6500;0;12;;;;;1;12;;;;;0.5;0.0
-2;1800;ASH_COATED_OSMIUM;9995;10;9992;21;;;10011;10;10013;21;;;10003.0;0.0
-2;1800;HYDROGEL_PACK;9977;21;;;;;9995;13;9998;21;;;9986.0;0.0
-2;1800;INTARIAN_PEPPER_ROOT;12995;8;12992;23;;;13009;8;;;;;13002.0;0.0
-2;1800;VELVETFRUIT_EXTRACT;5260;22;;;;;5266;41;;;;;5263.0;0.0
-2;1800;VEV_4000;1248;11;1245;21;;;1269;11;1271;21;;;1258.5;0.0
-2;1800;VEV_4500;748;8;746;14;;;764;8;765;14;;;756.0;0.0
-2;1800;VEV_5000;261;12;260;14;;;267;11;268;23;;;264.0;0.0
-2;1800;VEV_5100;175;11;174;26;;;179;12;;;;;177.0;0.0
-2;1800;VEV_5200;99;25;98;12;;;102;19;;;;;100.5;0.0
-2;1800;VEV_5300;53;23;;;;;55;17;56;10;;;54.0;0.0
-2;1800;VEV_5400;14;23;;;;;15;28;16;25;;;14.5;0.0
-2;1800;VEV_5500;6;16;;;;;7;26;;;;;6.5;0.0
-2;1800;VEV_6000;0;20;;;;;1;20;;;;;0.5;0.0
-2;1800;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0
-2;1900;ASH_COATED_OSMIUM;9995;15;9992;29;;;10011;15;10013;29;;;10003.0;0.0
-2;1900;HYDROGEL_PACK;9981;14;9978;25;;;9997;14;9999;25;;;9989.0;0.0
-2;1900;INTARIAN_PEPPER_ROOT;12995;9;12992;16;;;13009;9;13012;16;;;13002.0;0.0
-2;1900;VELVETFRUIT_EXTRACT;5260;17;5259;54;;;5265;33;;;;;5262.5;0.0
-2;1900;VEV_4000;1246;14;1244;24;;;1267;14;1270;24;;;1256.5;0.0
-2;1900;VEV_4500;746;19;745;14;;;763;12;765;14;;;754.5;0.0
-2;1900;VEV_5000;262;8;261;17;;;268;11;269;15;;;265.0;0.0
-2;1900;VEV_5100;174;23;;;;;179;8;180;21;;;176.5;0.0
-2;1900;VEV_5200;100;8;99;29;;;102;31;103;24;;;101.0;0.0
-2;1900;VEV_5300;52;21;;;;;54;29;;;;;53.0;0.0
-2;1900;VEV_5400;14;15;;;;;16;29;;;;;15.0;0.0
-2;1900;VEV_5500;6;17;;;;;7;27;;;;;6.5;0.0
-2;1900;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
-2;1900;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
-2;2000;ASH_COATED_OSMIUM;9995;15;9992;28;;;10011;15;;;;;10003.0;0.0
-2;2000;HYDROGEL_PACK;9981;11;9979;28;;;9997;11;10000;28;;;9989.0;0.0
-2;2000;INTARIAN_PEPPER_ROOT;12995;10;12992;18;;;13009;10;13012;18;;;13002.0;0.0
-2;2000;VELVETFRUIT_EXTRACT;5260;30;;;;;5265;23;5266;60;;;5262.5;0.0
-2;2000;VEV_4000;1247;14;1244;30;;;1268;14;1271;30;;;1257.5;0.0
-2;2000;VEV_4500;747;11;745;20;;;763;11;765;20;;;755.0;0.0
-2;2000;VEV_5000;262;11;261;13;;;269;14;;;;;265.5;0.0
-2;2000;VEV_5100;175;20;;;;;180;21;181;27;;;177.5;0.0
-2;2000;VEV_5200;100;20;99;25;;;;;;;;;100.0;0.0
-2;2000;VEV_5300;53;29;52;27;;;55;26;;;;;54.0;0.0
-2;2000;VEV_5400;14;22;14;8;;;15;6;16;21;;;14.5;0.0
-2;2000;VEV_5500;6;26;;;;;7;23;;;;;6.5;0.0
-2;2000;VEV_6000;0;22;;;;;1;22;;;;;0.5;0.0
-2;2000;VEV_6500;0;16;;;;;1;16;;;;;0.5;0.0
-2;2100;ASH_COATED_OSMIUM;9995;15;9993;21;;;10011;15;10014;21;;;10003.0;0.0
-2;2100;HYDROGEL_PACK;9983;15;9981;22;;;9999;15;10002;22;;;9991.0;0.0
-2;2100;INTARIAN_PEPPER_ROOT;12995;12;;;;;13009;12;13012;25;;;13002.0;0.0
-2;2100;VELVETFRUIT_EXTRACT;5263;24;5262;44;;;5267;24;5268;22;;;5265.0;0.0
-2;2100;VEV_4000;1246;13;1244;21;;;1268;13;1270;21;;;1257.0;0.0
-2;2100;VEV_4500;748;11;746;20;;;764;11;766;20;;;756.0;0.0
-2;2100;VEV_5000;263;9;262;32;;;270;16;;;;;266.5;0.0
-2;2100;VEV_5100;178;12;177;22;;;182;11;183;27;;;180.0;0.0
-2;2100;VEV_5200;100;20;;;;;103;26;;;;;101.5;0.0
-2;2100;VEV_5300;52;16;;;;;54;20;;;;;53.0;0.0
-2;2100;VEV_5400;14;22;14;23;;;16;15;;;;;15.0;0.0
-2;2100;VEV_5500;6;25;;;;;7;21;;;;;6.5;0.0
-2;2100;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0
-2;2100;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0
-2;2200;ASH_COATED_OSMIUM;9995;10;;;;;10011;10;;;;;10003.0;0.0
-2;2200;HYDROGEL_PACK;9980;15;9977;20;;;9996;15;9998;20;;;9988.0;0.0
-2;2200;INTARIAN_PEPPER_ROOT;12995;10;12992;18;;;13009;10;13012;18;;;13002.0;0.0
-2;2200;VELVETFRUIT_EXTRACT;5264;68;;;;;5270;38;5270;43;;;5267.0;0.0
-2;2200;VEV_4000;1247;14;1244;23;;;1268;14;1270;23;;;1257.5;0.0
-2;2200;VEV_4500;749;8;747;15;;;767;15;;;;;758.0;0.0
-2;2200;VEV_5000;263;12;262;16;;;269;8;270;28;;;266.0;0.0
-2;2200;VEV_5100;;;;;;;182;33;183;17;;;182.0;0.0
-2;2200;VEV_5200;99;30;;;;;102;12;103;17;;;100.5;0.0
-2;2200;VEV_5300;52;25;;;;;54;26;;;;;53.0;0.0
-2;2200;VEV_5400;15;7;14;21;;;16;26;;;;;15.5;0.0
-2;2200;VEV_5500;6;20;;;;;7;26;;;;;6.5;0.0
-2;2200;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0
-2;2200;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0
-2;2300;ASH_COATED_OSMIUM;9995;12;9993;27;;;10011;12;10014;27;;;10003.0;0.0
-2;2300;HYDROGEL_PACK;9979;12;9977;21;;;9995;12;9998;21;;;9987.0;0.0
