day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;600;VEV_6000;0;26;;;;;1;26;;;;;0.5;0.0
-1;600;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0
-1;700;ASH_COATED_OSMIUM;9990;11;9988;30;;;10006;11;10009;30;;;9998.0;0.0
-1;700;HYDROGEL_PACK;9973;15;9971;25;;;9989;15;9992;25;;;9981.0;0.0
-1;700;INTARIAN_PEPPER_ROOT;13090;20;;;;;13111;20;;;;;13100.5;0.0
-1;700;VELVETFRUIT_EXTRACT;5255;59;;;;;5260;16;5261;61;;;5257.5;0.0
-1;700;VEV_4000;1252;9;1249;26;;;1273;9;1276;26;;;1262.5;0.0
-1;700;VEV_4500;757;9;755;12;;;773;9;775;12;;;765.0;0.0
-1;700;VEV_5000;261;10;260;20;;;267;12;268;24;;;264.0;0.0
-1;700;VEV_5100;174;6;173;19;;;178;23;179;24;;;176.0;0.0
-1;700;VEV_5200;102;32;101;24;;;104;25;105;23;;;103.0;0.0
-1;700;VEV_5300;;;;;;;50;19;51;23;;;50.0;0.0
-1;700;VEV_5400;15;17;;;;;17;27;;;;;16.0;0.0
-1;700;VEV_5500;6;21;;;;;7;25;;;;;6.5;0.0
-1;700;VEV_6000;0;20;;;;;1;20;;;;;0.5;0.0
-1;700;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0
-1;800;ASH_COATED_OSMIUM;9990;15;9988;23;;;10009;23;;;;;9999.5;0.0
-1;800;HYDROGEL_PACK;9977;13;9975;25;;;9993;13;9995;25;;;9985.0;0.0
-1;800;INTARIAN_PEPPER_ROOT;13094;12;13090;24;;;13111;24;;;;;13102.5;0.0
-1;800;VELVETFRUIT_EXTRACT;5254;41;;;;;5259;16;5260;34;;;5256.5;0.0
-1;800;VEV_4000;1251;8;1249;25;;;1272;8;1275;25;;;1261.5;0.0
-1;800;VEV_4500;757;9;755;15;;;773;9;775;15;;;765.0;0.0
-1;800;VEV_5000;259;9;258;15;;;266;23;;;;;262.5;0.0
-1;800;VEV_5100;173;17;;;;;178;11;179;20;;;175.5;0.0
-1;800;VEV_5200;101;22;;;;;105;16;;;;;103.0;0.0
-1;800;VEV_5300;48;26;;;;;50;29;51;11;;;49.0;0.0
-1;800;VEV_5400;16;6;;;;;17;20;;;;;16.5;0.0
-1;800;VEV_5500;6;25;;;;;7;20;;;;;6.5;0.0
-1;800;VEV_6000;0;19;;;;;1;19;;;;;0.5;0.0
-1;800;VEV_6500;0;16;;;;;1;16;;;;;0.5;0.0
-1;900;ASH_COATED_OSMIUM;9990;13;;;;;10009;22;;;;;9999.5;0.0
-1;900;HYDROGEL_PACK;9980;12;9977;21;;;9996;12;9998;21;;;9988.0;0.0
-1;900;INTARIAN_PEPPER_ROOT;13094;11;13091;21;;;13108;11;13111;21;;;13101.0;0.0
-1;900;VELVETFRUIT_EXTRACT;5254;25;5253;67;;;5258;25;5259;42;;;5256.0;0.0
-1;900;VEV_4000;1253;7;1250;28;;;1274;7;1276;28;;;1263.5;0.0
-1;900;VEV_4500;756;7;754;22;;;774;22;;;;;765.0;0.0
-1;900;VEV_5000;259;9;;;;;265;8;266;21;;;262.0;0.0
-1;900;VEV_5100;174;9;;;;;178;6;179;16;;;176.0;0.0
-1;900;VEV_5200;102;8;101;28;;;104;12;105;21;;;103.0;0.0
-1;900;VEV_5300;48;23;;;;;50;30;51;23;;;49.0;0.0
-1;900;VEV_5400;15;26;15;19;;;17;20;;;;;16.0;0.0
-1;900;VEV_5500;6;18;;;;;7;22;;;;;6.5;0.0
-1;900;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
-1;900;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0
-1;1000;ASH_COATED_OSMIUM;10000;7;;;;;10007;10;10009;24;;;10003.5;0.0
-1;1000;HYDROGEL_PACK;9983;10;9980;26;;;9999;10;10001;26;;;9991.0;0.0
-1;1000;INTARIAN_PEPPER_ROOT;13091;25;;;;;13108;10;13111;25;;;13099.5;0.0
-1;1000;VELVETFRUIT_EXTRACT;5252;16;;;;;5258;74;;;;;5255.0;0.0
-1;1000;VEV_4000;1252;13;1249;20;;;1273;13;1275;20;;;1262.5;0.0
-1;1000;VEV_4500;757;8;755;15;;;773;8;774;10;775;15;765.0;0.0
-1;1000;VEV_5000;258;6;257;27;;;264;11;265;13;;;261.0;0.0
-1;1000;VEV_5100;;;;;;;178;9;179;19;;;178.0;0.0
-1;1000;VEV_5200;102;11;101;15;;;105;21;;;;;103.5;0.0
-1;1000;VEV_5300;48;9;47;11;;;;;;;;;48.0;0.0
-1;1000;VEV_5400;15;24;;;;;17;15;;;;;16.0;0.0
-1;1000;VEV_5500;6;28;;;;;7;28;;;;;6.5;0.0
-1;1000;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
-1;1000;VEV_6500;0;12;;;;;1;12;;;;;0.5;0.0
-1;1100;ASH_COATED_OSMIUM;9991;13;9989;20;;;;;;;;;9991.0;0.0
-1;1100;HYDROGEL_PACK;9981;11;9979;24;;;9997;11;10000;24;;;9989.0;0.0
-1;1100;INTARIAN_PEPPER_ROOT;13094;8;;;;;13108;8;13111;23;;;13101.0;0.0
-1;1100;VELVETFRUIT_EXTRACT;5253;48;;;;;5259;66;;;;;5256.0;0.0
-1;1100;VEV_4000;1251;10;1249;20;;;1272;10;1275;20;;;1261.5;0.0
-1;1100;VEV_4500;759;6;757;19;;;776;13;777;19;;;767.5;0.0
-1;1100;VEV_5000;258;12;257;19;;;264;8;265;18;;;261.0;0.0
-1;1100;VEV_5100;173;7;;;;;;;;;;;173.0;0.0
-1;1100;VEV_5200;103;10;102;25;;;;;;;;;103.0;0.0
-1;1100;VEV_5300;49;7;;;;;51;25;;;;;50.0;0.0
-1;1100;VEV_5400;15;16;;;;;17;28;;;;;16.0;0.0
-1;1100;VEV_5500;6;25;;;;;7;23;;;;;6.5;0.0
-1;1100;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
-1;1100;VEV_6500;0;21;;;;;1;21;;;;;0.5;0.0
-1;1200;ASH_COATED_OSMIUM;9989;26;;;;;10007;15;10010;26;;;9998.0;0.0
-1;1200;HYDROGEL_PACK;9980;15;9977;30;;;9996;15;9998;30;;;9988.0;0.0
-1;1200;INTARIAN_PEPPER_ROOT;13094;10;13091;16;;;13112;16;;;;;13103.0;0.0
-1;1200;VELVETFRUIT_EXTRACT;5254;58;;;;;5260;57;5261;43;;;5257.0;0.0
-1;1200;VEV_4000;1250;14;1248;15;;;1272;14;1274;15;;;1261.0;0.0
-1;1200;VEV_4500;758;9;756;18;;;774;9;776;18;;;766.0;0.0
-1;1200;VEV_5000;258;28;;;;;264;6;265;22;;;261.0;0.0
-1;1200;VEV_5100;171;23;170;12;;;175;29;;;;;173.0;0.0
-1;1200;VEV_5200;101;18;100;19;;;103;28;104;33;;;102.0;0.0
-1;1200;VEV_5300;49;15;;;;;51;22;52;18;;;50.0;0.0
-1;1200;VEV_5400;15;18;;;;;17;22;;;;;16.0;0.0
-1;1200;VEV_5500;6;20;;;;;7;19;;;;;6.5;0.0
-1;1200;VEV_6000;0;25;;;;;1;25;;;;;0.5;0.0
-1;1200;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0
-1;1300;ASH_COATED_OSMIUM;9991;13;;;;;10010;20;;;;;10000.5;0.0
-1;1300;HYDROGEL_PACK;9982;14;9980;27;;;9998;14;10001;27;;;9990.0;0.0
-1;1300;INTARIAN_PEPPER_ROOT;;;;;;;13108;10;13112;25;;;13108.0;0.0
-1;1300;VELVETFRUIT_EXTRACT;5253;53;;;;;5258;21;5259;49;5259;38;5255.5;0.0
-1;1300;VEV_4000;1253;7;1250;19;;;1274;7;1276;19;;;1263.5;0.0
-1;1300;VEV_4500;755;15;;;;;774;11;775;15;;;764.5;0.0
-1;1300;VEV_5000;259;12;;;;;265;6;266;23;;;262.0;0.0
-1;1300;VEV_5100;172;30;171;12;;;176;35;;;;;174.0;0.0
-1;1300;VEV_5200;101;31;100;32;;;;;;;;;101.0;0.0
-1;1300;VEV_5300;;;;;;;50;6;;;;;50.0;0.0
-1;1300;VEV_5400;15;19;15;21;;;17;19;;;;;16.0;0.0
-1;1300;VEV_5500;6;23;;;;;7;17;;;;;6.5;0.0
-1;1300;VEV_6000;0;18;;;;;1;18;;;;;0.5;0.0
-1;1300;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
-1;1400;ASH_COATED_OSMIUM;9991;15;;;;;10007;15;10010;27;;;9999.0;0.0
-1;1400;HYDROGEL_PACK;9979;10;9977;23;;;9995;10;9998;23;;;9987.0;0.0
-1;1400;INTARIAN_PEPPER_ROOT;13094;10;13091;17;;;13112;17;;;;;13103.0;0.0
-1;1400;VELVETFRUIT_EXTRACT;5253;32;;;;;5259;54;;;;;5256.0;0.0
-1;1400;VEV_4000;1252;9;1249;26;;;1273;9;1275;26;;;1262.5;0.0
-1;1400;VEV_4500;758;6;756;19;;;774;6;776;19;;;766.0;0.0
-1;1400;VEV_5000;260;7;259;30;;;266;7;267;13;;;263.0;0.0
-1;1400;VEV_5100;173;35;;;;;177;33;;;;;175.0;0.0
-1;1400;VEV_5200;101;28;100;21;;;104;13;;;;;102.5;0.0
-1;1400;VEV_5300;49;19;;;;;;;;;;;49.0;0.0
-1;1400;VEV_5400;15;23;;;;;17;27;;;;;16.0;0.0
-1;1400;VEV_5500;6;29;;;;;7;25;;;;;6.5;0.0
-1;1400;VEV_6000;0;22;;;;;1;22;;;;;0.5;0.0
-1;1400;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0
-1;1500;ASH_COATED_OSMIUM;9991;10;9989;24;;;10007;10;10010;24;;;9999.0;0.0
-1;1500;HYDROGEL_PACK;9981;10;9979;23;;;9997;10;10000;23;;;9989.0;0.0
-1;1500;INTARIAN_PEPPER_ROOT;13094;10;13091;15;;;13112;15;;;;;13103.0;0.0
-1;1500;VELVETFRUIT_EXTRACT;5252;56;;;;;5257;20;5258;35;;;5254.5;0.0
-1;1500;VEV_4000;1251;11;1248;23;;;1272;11;1274;23;;;1261.5;0.0
-1;1500;VEV_4500;760;8;758;19;;;776;8;778;19;;;768.0;0.0
-1;1500;VEV_5000;259;11;258;30;;;265;9;266;24;;;262.0;0.0
-1;1500;VEV_5100;171;12;;;;;176;14;;;;;173.5;0.0
-1;1500;VEV_5200;99;15;;;;;102;8;103;16;;;100.5;0.0
-1;1500;VEV_5300;48;28;47;15;;;50;22;;;;;49.0;0.0
-1;1500;VEV_5400;15;23;;;;;;;;;;;15.0;0.0
-1;1500;VEV_5500;6;18;;;;;7;19;;;;;6.5;0.0
-1;1500;VEV_6000;0;27;;;;;1;27;;;;;0.5;0.0
-1;1500;VEV_6500;0;14;;;;;;;;;;;0.0;0.0
-1;1600;ASH_COATED_OSMIUM;9992;13;9989;27;;;10010;27;;;;;10001.0;0.0
-1;1600;HYDROGEL_PACK;9975;29;;;;;9993;12;9996;29;;;9984.0;0.0
-1;1600;INTARIAN_PEPPER_ROOT;13095;11;13091;24;;;13109;11;13112;24;;;13102.0;0.0
-1;1600;VELVETFRUIT_EXTRACT;5252;52;;;;;5257;16;5258;44;;;5254.5;0.0
-1;1600;VEV_4000;1250;9;1247;20;;;1271;9;1273;20;;;1260.5;0.0
-1;1600;VEV_4500;759;8;758;20;;;776;9;778;20;;;767.5;0.0
-1;1600;VEV_5000;258;11;257;23;;;265;22;;;;;261.5;0.0
-1;1600;VEV_5100;171;9;170;18;;;175;31;176;17;;;173.0;0.0
-1;1600;VEV_5200;99;22;;;;;101;8;102;25;;;100.0;0.0
-1;1600;VEV_5300;48;23;;;;;50;5;;;;;49.0;0.0
-1;1600;VEV_5400;15;21;;;;;17;16;;;;;16.0;0.0
-1;1600;VEV_5500;6;26;;;;;7;20;;;;;6.5;0.0
-1;1600;VEV_6000;0;22;;;;;1;22;;;;;0.5;0.0
-1;1600;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0
-1;1700;ASH_COATED_OSMIUM;9991;10;;;;;10007;10;10010;25;;;9999.0;0.0
-1;1700;HYDROGEL_PACK;9977;15;9974;30;;;9993;15;9995;30;;;9985.0;0.0
-1;1700;INTARIAN_PEPPER_ROOT;13095;8;13091;22;;;13109;8;;;;;13102.0;0.0
-1;1700;VELVETFRUIT_EXTRACT;5251;47;;;;;5257;15;5258;38;;;5254.0;0.0
-1;1700;VEV_4000;1248;10;1246;27;;;1270;10;1272;27;;;1259.0;0.0
-1;1700;VEV_4500;761;9;759;21;;;777;9;778;12;779;21;769.0;0.0
-1;1700;VEV_5000;258;9;;;;;264;11;265;16;;;261.0;0.0
-1;1700;VEV_5100;171;9;170;16;;;175;12;176;24;;;173.0;0.0
-1;1700;VEV_5200;100;12;99;13;;;102;24;103;19;;;101.0;0.0
-1;1700;VEV_5300;48;8;;;;;;;;;;;48.0;0.0
-1;1700;VEV_5400;;;;;;;17;24;;;;;17.0;0.0
-1;1700;VEV_5500;6;20;;;;;7;26;;;;;6.5;0.0
-1;1700;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
-1;1700;VEV_6500;0;10;;;;;1;10;;;;;0.5;0.0
-1;1800;ASH_COATED_OSMIUM;9991;10;9989;27;;;10007;10;10010;27;;;9999.0;0.0
-1;1800;HYDROGEL_PACK;9977;11;9974;21;;;9993;11;9995;21;;;9985.0;0.0
-1;1800;INTARIAN_PEPPER_ROOT;13091;20;;;;;13109;12;;;;;13100.0;0.0
-1;1800;VELVETFRUIT_EXTRACT;5252;48;;;;;5258;36;;;;;5255.0;0.0
-1;1800;VEV_4000;1249;9;1246;25;;;1270;9;1272;25;;;1259.5;0.0
-1;1800;VEV_4500;760;8;758;19;;;776;8;778;19;;;768.0;0.0
-1;1800;VEV_5000;259;7;258;20;;;265;12;266;22;;;262.0;0.0
-1;1800;VEV_5100;;;;;;;174;11;175;22;;;174.0;0.0
-1;1800;VEV_5200;99;25;;;;;103;31;;;;;101.0;0.0
-1;1800;VEV_5300;;;;;;;50;25;;;;;50.0;0.0
-1;1800;VEV_5400;16;22;15;24;;;;;;;;;16.0;0.0
-1;1800;VEV_5500;6;26;;;;;7;23;;;;;6.5;0.0
-1;1800;VEV_6000;0;22;;;;;1;22;;;;;0.5;0.0
-1;1800;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
-1;1900;ASH_COATED_OSMIUM;9989;29;;;;;10007;12;10010;29;;;9998.0;0.0
-1;1900;HYDROGEL_PACK;9976;15;9973;29;;;9992;15;9994;29;;;9984.0;0.0
-1;1900;INTARIAN_PEPPER_ROOT;13095;12;13092;17;;;13112;17;;;;;13103.5;0.0
-1;1900;VELVETFRUIT_EXTRACT;5252;25;;;;;5257;19;5258;63;;;5254.5;0.0
-1;1900;VEV_4000;1249;10;1246;29;;;1270;10;1273;29;;;1259.5;0.0
-1;1900;VEV_4500;759;7;757;12;;;775;7;777;12;;;767.0;0.0
-1;1900;VEV_5000;260;12;;;;;266;8;267;24;;;263.0;0.0
-1;1900;VEV_5100;170;12;;;;;174;9;175;29;;;172.0;0.0
-1;1900;VEV_5200;100;34;;;;;103;33;104;32;;;101.5;0.0
-1;1900;VEV_5300;47;20;;;;;49;21;;;;;48.0;0.0
-1;1900;VEV_5400;16;24;16;5;;;18;25;;;;;17.0;0.0
-1;1900;VEV_5500;6;19;;;;;7;27;;;;;6.5;0.0
-1;1900;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0
-1;1900;VEV_6500;0;12;;;;;1;12;;;;;0.5;0.0
-1;2000;ASH_COATED_OSMIUM;9992;11;;;;;10010;21;;;;;10001.0;0.0
-1;2000;HYDROGEL_PACK;9976;10;9973;20;;;9992;10;9994;20;;;9984.0;0.0
-1;2000;INTARIAN_PEPPER_ROOT;13095;8;13092;23;;;13109;8;13112;23;;;13102.0;0.0
-1;2000;VELVETFRUIT_EXTRACT;5252;39;;;;;5258;37;;;;;5255.0;0.0
-1;2000;VEV_4000;1250;14;1248;27;;;1272;14;1274;27;;;1261.0;0.0
-1;2000;VEV_4500;760;12;758;13;;;776;12;778;13;;;768.0;0.0
-1;2000;VEV_5000;262;12;261;12;;;269;23;;;;;265.5;0.0
-1;2000;VEV_5100;169;31;168;23;;;173;8;;;;;171.0;0.0
-1;2000;VEV_5200;101;14;;;;;;;;;;;101.0;0.0
-1;2000;VEV_5300;48;23;;;;;50;21;51;25;;;49.0;0.0
-1;2000;VEV_5400;16;5;;;;;17;21;;;;;16.5;0.0
-1;2000;VEV_5500;6;27;;;;;7;22;;;;;6.5;0.0
-1;2000;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
-1;2000;VEV_6500;0;18;;;;;1;18;;;;;0.5;0.0
-1;2100;ASH_COATED_OSMIUM;9992;15;9989;26;;;10008;15;10010;26;;;10000.0;0.0
-1;2100;HYDROGEL_PACK;9972;14;9969;21;;;9988;14;9990;21;;;9980.0;0.0
-1;2100;INTARIAN_PEPPER_ROOT;13095;12;13092;19;;;13109;12;13112;19;;;13102.0;0.0
-1;2100;VELVETFRUIT_EXTRACT;5253;41;;;;;5259;64;;;;;5256.0;0.0
-1;2100;VEV_4000;1250;8;1247;22;;;1271;8;1274;22;;;1260.5;0.0
-1;2100;VEV_4500;758;8;756;13;;;774;8;775;20;776;13;766.0;0.0
-1;2100;VEV_5000;261;11;260;19;;;267;11;268;14;;;264.0;0.0
-1;2100;VEV_5100;169;10;168;24;;;174;24;;;;;171.5;0.0
-1;2100;VEV_5200;101;18;;;;;104;12;105;21;;;102.5;0.0
-1;2100;VEV_5300;48;10;;;;;50;27;;;;;49.0;0.0
-1;2100;VEV_5400;15;16;;;;;;;;;;;15.0;0.0
-1;2100;VEV_5500;6;27;;;;;7;18;;;;;6.5;0.0
-1;2100;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
-1;2100;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0
-1;2200;ASH_COATED_OSMIUM;9992;13;;;;;10008;13;;;;;10000.0;0.0
-1;2200;HYDROGEL_PACK;9973;13;9970;26;;;9989;13;9991;26;;;9981.0;0.0
-1;2200;INTARIAN_PEPPER_ROOT;13095;12;;;;;13113;23;;;;;13104.0;0.0
-1;2200;VELVETFRUIT_EXTRACT;5255;19;5254;59;;;5260;43;;;;;5257.5;0.0
-1;2200;VEV_4000;1250;8;1248;20;;;1271;8;1274;20;;;1260.5;0.0
-1;2200;VEV_4500;759;9;;;;;775;9;776;22;777;18;767.0;0.0
-1;2200;VEV_5000;260;22;259;18;;;266;7;267;24;;;263.0;0.0
-1;2200;VEV_5100;169;31;168;12;;;173;21;174;29;;;171.0;0.0
-1;2200;VEV_5200;100;15;;;;;103;26;104;13;;;101.5;0.0
-1;2200;VEV_5300;47;24;;;;;49;25;;;;;48.0;0.0
-1;2200;VEV_5400;16;19;16;25;;;17;29;;;;;16.5;0.0
-1;2200;VEV_5500;6;20;;;;;7;27;;;;;6.5;0.0
-1;2200;VEV_6000;0;30;;;;;1;30;;;;;0.5;0.0
-1;2200;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
-1;2300;ASH_COATED_OSMIUM;9989;27;;;;;10008;15;10010;27;;;9998.5;0.0
-1;2300;HYDROGEL_PACK;9974;14;9971;24;;;9990;14;9992;24;;;9982.0;0.0
-1;2300;INTARIAN_PEPPER_ROOT;13095;12;;;;;13109;12;13113;23;;;13102.0;0.0
