day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-2;400;VELVETFRUIT_EXTRACT;5261;30;;;;;5267;22;;;;;5264.0;0.0
-2;400;VEV_4000;1251;8;1249;23;;;1273;8;1275;23;;;1262.0;0.0
-2;400;VEV_4500;754;7;752;15;;;770;7;772;15;;;762.0;0.0
-2;400;VEV_5000;264;8;263;36;;;270;24;271;23;;;267.0;0.0
-2;400;VEV_5100;173;28;172;13;;;177;30;178;14;;;175.0;0.0
-2;400;VEV_5200;99;12;;;;;102;12;103;12;;;100.5;0.0
-2;400;VEV_5300;49;19;;;;;51;22;;;;;50.0;0.0
-2;400;VEV_5400;16;27;;;;;18;21;;;;;17.0;0.0
-2;400;VEV_5500;6;18;;;;;7;30;;;;;6.5;0.0
-2;400;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
-2;400;VEV_6500;0;16;;;;;1;16;;;;;0.5;0.0
-2;500;HYDROGEL_PACK;9972;13;9969;20;;;9988;13;9990;20;;;9980.0;0.0
-2;500;VELVETFRUIT_EXTRACT;5262;58;;;;;5268;48;;;;;5265.0;0.0
-2;500;VEV_4000;1251;14;1249;27;;;1272;14;1275;27;;;1261.5;0.0
-2;500;VEV_4500;756;7;754;20;;;774;20;;;;;765.0;0.0
-2;500;VEV_5000;263;10;262;18;;;269;9;270;21;;;266.0;0.0
-2;500;VEV_5100;;;;;;;176;25;177;21;;;176.0;0.0
-2;500;VEV_5200;99;26;98;25;;;101;24;102;20;;;100.0;0.0
-2;500;VEV_5300;48;25;;;;;51;19;;;;;49.5;0.0
-2;500;VEV_5400;15;21;;;;;16;17;17;22;;;15.5;0.0
-2;500;VEV_5500;6;20;;;;;7;24;;;;;6.5;0.0
-2;500;VEV_6000;0;29;;;;;1;29;;;;;0.5;0.0
-2;500;VEV_6500;0;12;;;;;1;12;;;;;0.5;0.0
-2;600;HYDROGEL_PACK;9973;13;9971;28;;;9989;13;9992;28;;;9981.0;0.0
-2;600;VELVETFRUIT_EXTRACT;5262;15;5261;38;;;5267;45;;;;;5264.5;0.0
-2;600;VEV_4000;1252;10;1249;27;;;1273;10;1276;27;;;1262.5;0.0
-2;600;VEV_4500;758;8;757;10;756;12;774;8;776;12;;;766.0;0.0
-2;600;VEV_5000;262;6;261;15;;;268;11;269;15;;;265.0;0.0
-2;600;VEV_5100;170;11;;;;;175;16;;;;;172.5;0.0
-2;600;VEV_5200;98;29;;;;;101;9;102;30;;;99.5;0.0
-2;600;VEV_5300;50;26;;;;;52;14;52;21;;;51.0;0.0
-2;600;VEV_5400;16;19;;;;;17;20;18;28;;;16.5;0.0
-2;600;VEV_5500;5;25;;;;;7;18;;;;;6.0;0.0
-2;600;VEV_6000;0;17;;;;;1;17;;;;;0.5;0.0
-2;600;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
-2;700;HYDROGEL_PACK;9970;13;9967;23;;;9986;13;9988;23;;;9978.0;0.0
-2;700;VELVETFRUIT_EXTRACT;5261;24;;;;;5267;49;;;;;5264.0;0.0
-2;700;VEV_4000;1252;15;1249;30;;;1273;15;1275;30;;;1262.5;0.0
-2;700;VEV_4500;758;12;756;19;;;774;12;776;19;;;766.0;0.0
-2;700;VEV_5000;261;12;260;14;;;267;7;268;22;;;264.0;0.0
-2;700;VEV_5100;170;7;;;;;175;14;;;;;172.5;0.0
-2;700;VEV_5200;;;;;;;101;24;;;;;101.0;0.0
-2;700;VEV_5300;49;19;;;;;51;22;;;;;50.0;0.0
-2;700;VEV_5400;16;16;;;;;18;18;;;;;17.0;0.0
-2;700;VEV_5500;5;20;;;;;7;18;;;;;6.0;0.0
-2;700;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0
-2;700;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
-2;800;HYDROGEL_PACK;9973;13;9970;24;;;9989;13;9991;24;;;9981.0;0.0
-2;800;VELVETFRUIT_EXTRACT;5262;18;;;;;5268;44;;;;;5265.0;0.0
-2;800;VEV_4000;1252;14;1249;15;;;1273;14;1276;15;;;1262.5;0.0
-2;800;VEV_4500;758;8;756;19;;;775;9;776;19;;;766.5;0.0
-2;800;VEV_5000;260;12;259;16;;;266;34;267;15;;;263.0;0.0
-2;800;VEV_5100;169;26;;;;;173;32;174;15;;;171.0;0.0
-2;800;VEV_5200;;;;;;;;;;;;;0.0;0.0
-2;800;VEV_5300;50;20;49;21;;;52;24;53;27;;;51.0;0.0
-2;800;VEV_5400;;;;;;;17;21;18;22;;;17.0;0.0
-2;800;VEV_5500;6;26;;;;;7;16;;;;;6.5;0.0
-2;800;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
-2;800;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
-2;900;HYDROGEL_PACK;9971;10;9969;28;;;9987;10;9990;28;;;9979.0;0.0
-2;900;VELVETFRUIT_EXTRACT;5262;61;;;;;5268;49;;;;;5265.0;0.0
-2;900;VEV_4000;1253;9;1250;17;;;1274;9;1277;17;;;1263.5;0.0
-2;900;VEV_4500;758;7;;;;;774;7;776;15;;;766.0;0.0
-2;900;VEV_5000;259;7;258;22;;;265;26;266;24;;;262.0;0.0
-2;900;VEV_5100;168;36;167;23;;;172;9;173;23;;;170.0;0.0
-2;900;VEV_5200;97;18;;;;;100;24;;;;;98.5;0.0
-2;900;VEV_5300;49;20;;;;;51;5;;;;;50.0;0.0
-2;900;VEV_5400;16;19;;;;;18;18;;;;;17.0;0.0
-2;900;VEV_5500;6;26;;;;;7;26;;;;;6.5;0.0
-2;900;VEV_6000;0;25;;;;;1;25;;;;;0.5;0.0
-2;900;VEV_6500;0;16;;;;;1;16;;;;;0.5;0.0
-2;1000;HYDROGEL_PACK;9969;12;9966;21;;;9985;12;9987;21;;;9977.0;0.0
-2;1000;VELVETFRUIT_EXTRACT;5262;41;;;;;5268;30;;;;;5265.0;0.0
-2;1000;VEV_4000;1252;10;1250;26;;;1274;10;1276;26;;;1263.0;0.0
-2;1000;VEV_4500;757;11;755;17;;;773;11;775;17;;;765.0;0.0
-2;1000;VEV_5000;258;14;;;;;266;15;;;;;262.0;0.0
-2;1000;VEV_5100;169;7;168;30;;;173;36;174;22;;;171.0;0.0
-2;1000;VEV_5200;98;22;97;17;;;;;;;;;98.0;0.0
-2;1000;VEV_5300;49;9;48;22;;;51;20;52;20;;;50.0;0.0
-2;1000;VEV_5400;16;23;;;;;17;21;18;28;;;16.5;0.0
-2;1000;VEV_5500;5;19;;;;;7;26;;;;;6.0;0.0
-2;1000;VEV_6000;0;20;;;;;1;20;;;;;0.5;0.0
-2;1000;VEV_6500;0;18;;;;;1;18;;;;;0.5;0.0
-2;1100;HYDROGEL_PACK;9971;15;9969;23;;;9987;15;9990;23;;;9979.0;0.0
-2;1100;VELVETFRUIT_EXTRACT;5261;63;;;;;5266;19;5267;30;5268;38;5263.5;0.0
-2;1100;VEV_4000;1252;11;1249;27;;;1273;11;1275;27;;;1262.5;0.0
-2;1100;VEV_4500;756;9;755;12;754;17;772;9;773;11;774;17;764.0;0.0
-2;1100;VEV_5000;260;8;259;13;;;;;;;;;260.0;0.0
-2;1100;VEV_5100;170;31;169;22;;;175;12;;;;;172.5;0.0
-2;1100;VEV_5200;97;19;;;;;;;;;;;97.0;0.0
-2;1100;VEV_5300;49;26;;;;;51;24;;;;;50.0;0.0
-2;1100;VEV_5400;16;21;;;;;17;10;;;;;16.5;0.0
-2;1100;VEV_5500;6;22;;;;;7;19;;;;;6.5;0.0
-2;1100;VEV_6000;0;29;;;;;1;29;;;;;0.5;0.0
-2;1100;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
-2;1200;HYDROGEL_PACK;9971;12;9968;22;;;9987;12;9989;22;;;9979.0;0.0
-2;1200;VELVETFRUIT_EXTRACT;5261;43;5261;16;;;5267;33;;;;;5264.0;0.0
-2;1200;VEV_4000;1252;15;1249;25;;;1273;15;1276;25;;;1262.5;0.0
-2;1200;VEV_4500;755;10;753;16;;;771;10;773;16;;;763.0;0.0
-2;1200;VEV_5000;259;9;258;24;;;265;9;266;24;;;262.0;0.0
-2;1200;VEV_5100;171;24;;;;;175;25;;;;;173.0;0.0
-2;1200;VEV_5200;98;9;97;30;;;100;12;;;;;99.0;0.0
-2;1200;VEV_5300;49;16;;;;;51;18;;;;;50.0;0.0
-2;1200;VEV_5400;;;;;;;18;25;;;;;18.0;0.0
-2;1200;VEV_5500;6;30;;;;;7;21;;;;;6.5;0.0
-2;1200;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0
-2;1200;VEV_6500;0;16;;;;;1;16;;;;;0.5;0.0
-2;1300;HYDROGEL_PACK;9971;14;9968;22;;;9989;22;;;;;9980.0;0.0
-2;1300;VELVETFRUIT_EXTRACT;5261;43;;;;;5267;34;5268;45;;;5264.0;0.0
-2;1300;VEV_4000;1253;14;1250;18;;;1274;14;1277;18;;;1263.5;0.0
-2;1300;VEV_4500;755;9;753;22;;;771;9;773;22;;;763.0;0.0
-2;1300;VEV_5000;257;6;256;19;;;263;31;264;22;;;260.0;0.0
-2;1300;VEV_5100;171;6;;;;;175;10;176;24;;;173.0;0.0
-2;1300;VEV_5200;98;12;97;34;;;100;21;101;35;;;99.0;0.0
-2;1300;VEV_5300;50;6;;;;;52;23;53;17;;;51.0;0.0
-2;1300;VEV_5400;16;17;;;;;18;28;;;;;17.0;0.0
-2;1300;VEV_5500;6;25;;;;;7;27;;;;;6.5;0.0
-2;1300;VEV_6000;0;27;;;;;1;27;;;;;0.5;0.0
-2;1300;VEV_6500;0;16;;;;;1;16;;;;;0.5;0.0
-2;1400;HYDROGEL_PACK;9967;10;9965;29;;;9983;10;9985;29;;;9975.0;0.0
-2;1400;VELVETFRUIT_EXTRACT;5261;20;5260;39;;;5265;20;5266;56;;;5263.0;0.0
-2;1400;VEV_4000;1251;13;1248;19;;;1272;13;1274;19;;;1261.5;0.0
-2;1400;VEV_4500;753;7;751;15;;;769;7;770;8;771;15;761.0;0.0
-2;1400;VEV_5000;258;12;257;16;;;264;12;265;18;;;261.0;0.0
-2;1400;VEV_5100;171;12;;;;;175;12;176;16;;;173.0;0.0
-2;1400;VEV_5200;97;10;96;36;;;99;12;100;34;;;98.0;0.0
-2;1400;VEV_5300;50;8;;;;;52;21;;;;;51.0;0.0
-2;1400;VEV_5400;16;22;;;;;;;;;;;16.0;0.0
-2;1400;VEV_5500;6;20;;;;;7;21;;;;;6.5;0.0
-2;1400;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0
-2;1400;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0
-2;1500;HYDROGEL_PACK;9966;12;9963;27;;;9982;12;9984;27;;;9974.0;0.0
-2;1500;VELVETFRUIT_EXTRACT;5258;62;;;;;5264;55;;;;;5261.0;0.0
-2;1500;VEV_4000;1250;13;1247;29;;;1271;13;1274;29;;;1260.5;0.0
-2;1500;VEV_4500;754;12;752;24;;;772;24;;;;;763.0;0.0
-2;1500;VEV_5000;257;17;;;;;265;19;;;;;261.0;0.0
-2;1500;VEV_5100;172;9;;;;;176;9;177;24;;;174.0;0.0
-2;1500;VEV_5200;97;31;;;;;101;27;;;;;99.0;0.0
-2;1500;VEV_5300;49;19;48;20;;;51;26;;;;;50.0;0.0
-2;1500;VEV_5400;16;21;16;5;;;17;20;18;23;;;16.5;0.0
-2;1500;VEV_5500;6;21;;;;;7;22;;;;;6.5;0.0
-2;1500;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
-2;1500;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
-2;1600;HYDROGEL_PACK;9967;13;9964;23;;;9983;13;9985;23;;;9975.0;0.0
-2;1600;VELVETFRUIT_EXTRACT;5259;18;5258;49;;;5264;49;;;;;5261.5;0.0
-2;1600;VEV_4000;1250;7;1248;21;;;1271;7;1274;21;;;1260.5;0.0
-2;1600;VEV_4500;755;9;753;21;;;771;9;773;21;;;763.0;0.0
-2;1600;VEV_5000;258;9;257;22;;;264;6;265;22;;;261.0;0.0
-2;1600;VEV_5100;;;;;;;176;11;177;17;;;176.0;0.0
-2;1600;VEV_5200;97;24;96;29;;;99;22;100;21;;;98.0;0.0
-2;1600;VEV_5300;49;6;;;;;51;27;52;17;;;50.0;0.0
-2;1600;VEV_5400;16;20;;;;;;;;;;;16.0;0.0
-2;1600;VEV_5500;6;25;;;;;7;17;;;;;6.5;0.0
-2;1600;VEV_6000;0;25;;;;;1;25;;;;;0.5;0.0
-2;1600;VEV_6500;0;16;;;;;1;16;;;;;0.5;0.0
-2;1700;HYDROGEL_PACK;9965;10;9962;29;;;9981;10;9983;29;;;9973.0;0.0
-2;1700;VELVETFRUIT_EXTRACT;5258;30;5257;33;;;5264;61;;;;;5261.0;0.0
-2;1700;VEV_4000;1250;12;1248;29;;;1271;12;1274;29;;;1260.5;0.0
-2;1700;VEV_4500;756;9;754;12;;;772;9;774;12;;;764.0;0.0
-2;1700;VEV_5000;257;12;;;;;265;23;;;;;261.0;0.0
-2;1700;VEV_5100;172;27;;;;;176;29;177;19;;;174.0;0.0
-2;1700;VEV_5200;95;22;;;;;;;;;;;95.0;0.0
-2;1700;VEV_5300;49;23;48;14;;;51;19;51;22;;;50.0;0.0
-2;1700;VEV_5400;16;27;;;;;18;19;;;;;17.0;0.0
-2;1700;VEV_5500;6;21;;;;;7;18;;;;;6.5;0.0
-2;1700;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
-2;1700;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0
-2;1800;HYDROGEL_PACK;9964;20;;;;;9985;20;;;;;9974.5;0.0
-2;1800;VELVETFRUIT_EXTRACT;5258;34;;;;;5263;22;5264;55;;;5260.5;0.0
-2;1800;VEV_4000;1250;14;1247;19;;;1271;14;1274;19;;;1260.5;0.0
-2;1800;VEV_4500;754;8;753;7;752;15;772;15;;;;;763.0;0.0
-2;1800;VEV_5000;259;9;258;16;;;265;8;;;;;262.0;0.0
-2;1800;VEV_5100;171;12;;;;;176;12;177;18;;;173.5;0.0
-2;1800;VEV_5200;95;19;;;;;98;10;;;;;96.5;0.0
-2;1800;VEV_5300;48;16;47;18;;;50;19;;;;;49.0;0.0
-2;1800;VEV_5400;15;26;;;;;;;;;;;15.0;0.0
-2;1800;VEV_5500;6;19;;;;;7;21;;;;;6.5;0.0
-2;1800;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
-2;1800;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0
-2;1900;HYDROGEL_PACK;9965;10;9963;22;;;9981;10;9984;22;;;9973.0;0.0
-2;1900;VELVETFRUIT_EXTRACT;5260;21;5259;52;;;5265;37;;;;;5262.5;0.0
-2;1900;VEV_4000;1250;15;1248;17;;;1271;15;1274;17;;;1260.5;0.0
-2;1900;VEV_4500;752;18;;;;;770;8;772;18;;;761.0;0.0
-2;1900;VEV_5000;258;6;257;15;;;264;12;265;16;;;261.0;0.0
-2;1900;VEV_5100;173;25;;;;;177;12;;;;;175.0;0.0
-2;1900;VEV_5200;95;34;;;;;99;18;;;;;97.0;0.0
-2;1900;VEV_5300;48;26;47;11;;;50;26;;;;;49.0;0.0
-2;1900;VEV_5400;16;25;15;27;;;17;21;;;;;16.5;0.0
-2;1900;VEV_5500;6;26;;;;;7;28;;;;;6.5;0.0
-2;1900;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
-2;1900;VEV_6500;0;10;;;;;1;10;;;;;0.5;0.0
-2;2000;HYDROGEL_PACK;9965;12;9963;25;;;9981;12;9984;25;;;9973.0;0.0
-2;2000;VELVETFRUIT_EXTRACT;5259;64;;;;;5265;64;;;;;5262.0;0.0
-2;2000;VEV_4000;1250;10;1247;16;;;1271;10;1273;16;;;1260.5;0.0
-2;2000;VEV_4500;753;7;752;9;751;18;769;7;771;18;;;761.0;0.0
-2;2000;VEV_5000;258;34;;;;;265;12;266;14;;;261.5;0.0
-2;2000;VEV_5100;172;11;;;;;177;21;;;;;174.5;0.0
-2;2000;VEV_5200;97;28;96;23;;;;;;;;;97.0;0.0
-2;2000;VEV_5300;47;10;;;;;;;;;;;47.0;0.0
-2;2000;VEV_5400;15;16;;;;;16;25;17;20;;;15.5;0.0
-2;2000;VEV_5500;6;21;;;;;7;20;;;;;6.5;0.0
-2;2000;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
-2;2000;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0
-2;2100;HYDROGEL_PACK;9962;12;9960;30;;;9978;12;9980;30;;;9970.0;0.0
-2;2100;VELVETFRUIT_EXTRACT;5260;53;5260;22;;;5265;22;5266;61;;;5262.5;0.0
-2;2100;VEV_4000;1249;15;1246;15;;;1270;15;1272;15;;;1259.5;0.0
-2;2100;VEV_4500;752;12;750;15;;;768;12;770;15;;;760.0;0.0
-2;2100;VEV_5000;257;6;256;15;;;263;10;264;24;;;260.0;0.0
-2;2100;VEV_5100;172;35;171;16;;;177;29;;;;;174.5;0.0
-2;2100;VEV_5200;96;12;95;22;;;99;28;;;;;97.5;0.0
-2;2100;VEV_5300;48;16;;;;;50;20;;;;;49.0;0.0
-2;2100;VEV_5400;15;24;;;;;17;25;;;;;16.0;0.0
-2;2100;VEV_5500;6;19;;;;;7;20;;;;;6.5;0.0
-2;2100;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
-2;2100;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
-2;2200;HYDROGEL_PACK;9958;14;9956;27;;;9974;14;9977;27;;;9966.0;0.0
-2;2200;VELVETFRUIT_EXTRACT;5260;56;;;;;5266;54;;;;;5263.0;0.0
-2;2200;VEV_4000;1249;15;1247;18;;;1270;15;1273;18;;;1259.5;0.0
-2;2200;VEV_4500;752;6;750;23;;;768;6;;;;;760.0;0.0
-2;2200;VEV_5000;;;;;;;262;11;263;16;;;262.0;0.0
-2;2200;VEV_5100;172;12;171;12;;;176;25;177;18;;;174.0;0.0
-2;2200;VEV_5200;97;7;96;28;;;100;21;;;;;98.5;0.0
-2;2200;VEV_5300;48;28;47;25;;;50;7;;;;;49.0;0.0
-2;2200;VEV_5400;15;23;;;;;17;25;;;;;16.0;0.0
-2;2200;VEV_5500;6;20;;;;;7;18;;;;;6.5;0.0
-2;2200;VEV_6000;0;18;;;;;1;18;;;;;0.5;0.0
-2;2200;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
-2;2300;HYDROGEL_PACK;9957;12;9955;20;;;9973;12;9975;20;;;9965.0;0.0
-2;2300;VELVETFRUIT_EXTRACT;5259;47;;;;;5264;15;5265;60;;;5261.5;0.0
-2;2300;VEV_4000;1250;12;1247;30;;;1271;12;1273;30;;;1260.5;0.0
-2;2300;VEV_4500;753;7;751;14;;;771;14;;;;;762.0;0.0
-2;2300;VEV_5000;258;12;257;23;;;265;18;;;;;261.5;0.0
-2;2300;VEV_5100;172;25;;;;;176;27;;;;;174.0;0.0
-2;2300;VEV_5200;96;8;95;31;;;98;6;99;23;;;97.0;0.0
-2;2300;VEV_5300;;;;;;;50;20;;;;;50.0;0.0
-2;2300;VEV_5400;15;24;15;18;;;17;21;;;;;16.0;0.0
-2;2300;VEV_5500;6;23;;;;;7;24;;;;;6.5;0.0
-2;2300;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0
-2;2300;VEV_6500;0;16;;;;;1;16;;;;;0.5;0.0
-2;2400;HYDROGEL_PACK;9956;22;;;;;9974;14;9977;22;;;9965.0;0.0
-2;2400;VELVETFRUIT_EXTRACT;5259;52;;;;;5264;18;5265;50;;;5261.5;0.0
-2;2400;VEV_4000;1250;12;1247;16;;;1271;12;1273;16;;;1260.5;0.0
-2;2400;VEV_4500;749;21;;;;;767;7;769;21;;;758.0;0.0
-2;2400;VEV_5000;257;8;256;17;;;264;16;;;;;260.5;0.0
-2;2400;VEV_5100;171;10;;;;;175;25;;;;;173.0;0.0
-2;2400;VEV_5200;96;26;;;;;98;9;99;24;;;97.0;0.0
-2;2400;VEV_5300;48;5;;;;;50;19;;;;;49.0;0.0
-2;2400;VEV_5400;15;18;15;24;;;;;;;;;15.0;0.0
-2;2400;VEV_5500;6;28;;;;;7;25;;;;;6.5;0.0
-2;2400;VEV_6000;0;22;;;;;1;22;;;;;0.5;0.0
-2;2400;VEV_6500;0;21;;;;;1;21;;;;;0.5;0.0
-2;2500;HYDROGEL_PACK;9956;14;9954;22;;;9972;14;9975;22;;;9964.0;0.0
-2;2500;VELVETFRUIT_EXTRACT;5261;24;5260;69;;;5265;24;5266;69;;;5263.0;0.0
-2;2500;VEV_4000;1249;11;1247;17;;;1270;11;1273;17;;;1259.5;0.0
-2;2500;VEV_4500;752;11;750;17;;;768;11;;;;;760.0;0.0
-2;2500;VEV_5000;258;19;257;30;;;265;23;;;;;261.5;0.0
-2;2500;VEV_5100;171;12;170;16;;;175;8;176;21;;;173.0;0.0
-2;2500;VEV_5200;96;25;;;;;100;36;;;;;98.0;0.0
-2;2500;VEV_5300;49;8;;;;;;;;;;;49.0;0.0
-2;2500;VEV_5400;15;11;15;18;;;;;;;;;15.0;0.0
-2;2500;VEV_5500;6;26;;;;;7;30;;;;;6.5;0.0
-2;2500;VEV_6000;0;20;;;;;1;20;;;;;0.5;0.0
-2;2500;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
-2;2600;HYDROGEL_PACK;9958;12;9955;25;;;9974;12;9976;25;;;9966.0;0.0
-2;2600;VELVETFRUIT_EXTRACT;5261;50;5261;17;;;5267;24;;;;;5264.0;0.0
-2;2600;VEV_4000;1251;13;1248;18;;;1272;13;1274;18;;;1261.5;0.0
-2;2600;VEV_4500;753;10;751;19;;;769;10;771;19;;;761.0;0.0
-2;2600;VEV_5000;258;12;257;26;;;264;8;265;24;;;261.0;0.0
-2;2600;VEV_5100;170;18;;;;;175;6;176;15;;;172.5;0.0
-2;2600;VEV_5200;97;28;96;25;;;99;8;100;30;;;98.0;0.0
-2;2600;VEV_5300;49;28;;;;;51;9;;;;;50.0;0.0
-2;2600;VEV_5400;;;;;;;17;25;;;;;17.0;0.0
-2;2600;VEV_5500;6;23;;;;;7;20;;;;;6.5;0.0
-2;2600;VEV_6000;0;22;;;;;1;22;;;;;0.5;0.0
-2;2600;VEV_6500;0;10;;;;;1;10;;;;;0.5;0.0
-2;2700;HYDROGEL_PACK;9958;11;9956;22;;;9974;11;9977;22;;;9966.0;0.0
-2;2700;VELVETFRUIT_EXTRACT;5260;65;5260;16;;;5266;64;;;;;5263.0;0.0
-2;2700;VEV_4000;1252;13;1249;26;;;1273;13;1276;26;;;1262.5;0.0
-2;2700;VEV_4500;755;9;753;17;;;771;9;773;17;;;763.0;0.0
-2;2700;VEV_5000;256;7;255;15;;;262;21;;;;;259.0;0.0
-2;2700;VEV_5100;171;22;;;;;176;11;177;28;;;173.5;0.0
-2;2700;VEV_5200;;;;;;;98;26;;;;;98.0;0.0
-2;2700;VEV_5300;49;23;48;14;;;51;21;52;22;;;50.0;0.0
-2;2700;VEV_5400;15;21;15;24;;;17;25;;;;;16.0;0.0
-2;2700;VEV_5500;6;20;;;;;7;22;;;;;6.5;0.0
-2;2700;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
-2;2700;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
-2;2800;HYDROGEL_PACK;9957;12;9955;24;;;9973;12;9976;24;;;9965.0;0.0
