session_id,day,total_pnl,HYDROGEL_PACK_pnl,VELVETFRUIT_EXTRACT_pnl,VEV_4000_pnl,VEV_4500_pnl,VEV_5000_pnl,VEV_5100_pnl,VEV_5200_pnl,VEV_5300_pnl,total_slope_per_step,total_r2,HYDROGEL_PACK_slope_per_step,HYDROGEL_PACK_r2,VELVETFRUIT_EXTRACT_slope_per_step,VELVETFRUIT_EXTRACT_r2,VEV_4000_slope_per_step,VEV_4000_r2,VEV_4500_slope_per_step,VEV_4500_r2,VEV_5000_slope_per_step,VEV_5000_r2,VEV_5100_slope_per_step,VEV_5100_r2,VEV_5200_slope_per_step,VEV_5200_r2,VEV_5300_slope_per_step,VEV_5300_r2
15,-1,420.4145707231328,8886,-122.94076584291179,3836.5109951768973,682.7464357944737,-26734.130184190828,1693.96954179764,3608.2698633272576,8569.988684660604,-0.18961900748494398,0.00782215093814285,0.8724210532070543,0.8463516596504852,0.2766448877107195,0.07548046498016416,0.4442067253176229,0.941709906656792,0.05320079435402195,0.4105838262471732,-3.070147915229387,0.8937778248618252,-0.081019114594409,0.008522808045202706,0.3622013727877277,0.19060445956204392,0.9528731889616853,0.8132093066836357
16,-2,16710.291380225182,12167.058940322604,6923.126887732418,1151.1161155670034,2132.7257864226376,-10068.415922964188,8187.656207056785,-3250.9341446375693,-532.0424892745104,1.701904429289733,0.28864438358823863,1.3162023533972524,0.9314673222639122,1.1794429657029009,0.7834978651567251,0.17424980280200963,0.9151165986996617,0.20085973065429888,0.8965765849429098,-1.5916819745032786,0.6818497409463974,0.8074504346707246,0.31775269629486574,-0.2727852573625701,0.11524872837176577,-0.11183362607162615,0.07460185528784269
17,-1,45695.67593010284,9925.966759748815,10798.202677406953,1297.479212546874,-599.4619018522244,13419.978851789063,4323.166753558093,1245.4845883524613,5284.858988552805,4.41023605065645,0.8288688241543286,1.3339064403532037,0.8216235372324543,0.438180899003355,0.10968221279734787,0.12564690415336954,0.9576558416027663,-0.0823380150421091,0.5996717924762531,1.1567639820472264,0.6446333573217634,1.1354509842090545,0.8185747184643529,0.0022184995295279953,0.000006663007632777648,0.30040635640289864,0.2182493289834555
18,-2,-16495.47382230348,7449.296942157729,-9336.956357329385,169.1644022184846,3619.519071758041,3408.6446712278703,-10730.284304279074,-13956.048079509155,2881.1898314520076,-0.7806645390546448,0.23431315589742258,0.7056867804453281,0.930423067160277,-0.8157948123114577,0.48997734885476457,0.09637419036447623,0.651038246002896,0.5003172956223558,0.9612233866154668,0.3552579068220091,0.16386093367781615,-0.2990118721983898,0.09233823294880833,-1.7516928995845238,0.8425837985829405,0.42819887178556054,0.50664628365046
19,-1,17917.563351112098,-13927.201572594,10401.251876435359,1271.1848997946,865.3079994786058,29494.12519207369,12554.865412400479,-19721.15060600156,-3020.819850475078,0.6787306048246973,0.034516813197843985,-0.3274409998276602,0.04331254746514865,0.9838527835922856,0.7135742272725194,0.08555956443133879,0.7398421701345493,0.1054493415017312,0.9699579309992394,2.506985212249664,0.5573303474646056,0.5544753460763693,0.20678554772824342,-2.6259132089303447,0.7851418207931294,-0.6042374342686619,0.2163359260650414
20,-2,41315.54962799551,9485.055814400024,11192.348378250725,501.5810273446841,827.5130843991865,-3746.2436516037415,-7084.820582336775,19578.81886127601,10561.296696265395,4.374747036900393,0.8773003666456223,0.8432525434275289,0.9311414614574022,1.364671656013615,0.906677010865994,0.06774815610907185,0.3065622916495807,0.05902208295984548,0.4853537469303307,-0.8184358297621435,0.29980179069759755,-0.2047697893826957,0.03483508257142536,2.075443732633943,0.8871393857395353,0.9878144849011673,0.7938776860959963
21,-1,-11816.45047396282,-10306.08292794507,-9742.724709104863,898.1104430437954,1030.4769423269663,5288.317071183199,10391.89811316786,-9959.831229532423,583.3858228977184,-0.3472602670980985,0.028244463515149153,-1.6768821350199004,0.7725121263658908,-1.0327441631447776,0.593955517295803,0.09826081972759407,0.7996990738751927,0.13629771113698463,0.8703433939636839,1.0119295360124658,0.5086597242073442,1.764446517691164,0.7853597889705571,-0.6618160954922795,0.46903011507340664,0.01324754199066067,0.0005240978671446617
22,-2,-64616.83196747272,1562.8492546947673,5139.380744120339,889,663.32873270454,-26253.13238089881,-34338.2690157176,-971.3456576416579,-11308.6436447343,-6.998327184836834,0.9349752367233995,-0.3902438665351335,0.3617804111069144,0.3600029109696522,0.23341259609304743,0.08134837558652498,0.9815219714115638,0.059724059407333455,0.3547604302930843,-3.1534160342461965,0.8230290751780255,-2.938032155037839,0.8248631842371772,-0.6001618979218637,0.2929387318337761,-0.41754857705932136,0.27447307530061454
23,-1,-2052.5059466420316,5760.84109877795,-6212.84868709906,249.09169472900248,90.49816117979844,-10374.257487700379,12826.102443368429,-1255.878941567229,-3136.054228330544,-0.1974094295872717,0.004834660022825458,0.6756058822361746,0.6342530667808286,-0.5625713138862819,0.18098043742374234,0.09267886920853009,0.7285262682710303,-0.006483783193544887,0.01820306928553086,-1.961735010086509,0.5144278625202674,1.8518578499770402,0.7029241438391529,0.09302324245321793,0.02182294971664131,-0.3797851662958709,0.19644118718568931
24,-2,4626.238509237719,10151.142796088941,5899.137137595913,2522.853768842906,2642.089620551593,76.90919995899458,-19888.426176528013,4351.131046432773,-1128.5988837053883,0.18314970423981455,0.008397087844481564,0.8386174595508391,0.8171140322794859,0.21831408694799798,0.099977140687044,0.26842267231595474,0.9325117947496293,0.2199818889060155,0.8404157153948273,-0.14710748902987814,0.01297767816149258,-1.6127810591613645,0.6312149527021325,0.5244178357850887,0.2952701418419316,-0.1267156910748429,0.07293501313095188
25,-1,10430.873883949938,9378.730232563554,-5267.193086195504,2210.120712999913,1001.4288855773702,6116.357346120771,-2438.851036252141,2373.4482662966184,-2943.167437160642,1.6110402912110817,0.48936569867356045,0.9154135771089486,0.7290590192660031,-0.8653278649890466,0.5853798389434387,0.20911251327288782,0.9312734392422308,0.11496664547820165,0.9394944760219519,1.0467060650172804,0.43011456602703413,0.01017395815331863,0.00009682655639062546,0.39488725533163666,0.21399182174889161,-0.2148918581621387,0.04534760118397864
26,-2,13281.7629367191,12903.842131241341,-2489.463373938808,1344.8288192456166,888.665518220183,-12550.568956020536,4919.550703701374,-965.4695984864056,9230.377692756334,0.7721381929640927,0.12150086193801352,0.25249354460365003,0.053298547143243634,-0.7933904310555862,0.561079580050581,0.11003440295210608,0.9414641767552794,0.09316553906539446,0.8161542745999846,-0.8890851815718777,0.34778489588354516,0.743326755821222,0.41963308450891607,0.3314841009119994,0.029980773996974252,0.924109462237199,0.8683594600217616
27,-1,11112.29975548419,15961.590856471797,-2517.58583728713,1284.263223809572,-1639.7769870035554,8037.284831982688,6973.145908814979,-7504.432027082901,-9482.19021422126,1.591958319163486,0.42962501575885276,1.5556602616527013,0.83324704621557,-0.10956212609065136,0.018981998954561357,0.17722279700781213,0.8445526161697571,-0.13256193907824482,0.5290530749919724,1.0377594559488474,0.3493301836910323,0.9019285209750679,0.47368608406795537,-0.6360152987278023,0.555059217616069,-1.2024733525242879,0.8034409628535323
28,-2,1080.4756262112787,14134.181656358065,4736.280911357142,1675.4992572571782,215.34149683271608,-9057.09171202581,-7194.765219786219,2476.975842751024,-5905.94660653282,1.2509576866472558,0.18027651356462662,2.2656978183704775,0.7444992877381029,0.5961428013572054,0.1563550542059965,0.18377522336026314,0.9570283697791667,0.052286979871872884,0.7903646295856109,-1.293912261499757,0.2826805776759373,-0.8458708712776292,0.20202793208179443,0.5433346264628649,0.25993189007154827,-0.2504966299980804,0.08326789647390541
29,-1,-4300.86355407607,7098.365861990547,6944.387852847576,1433.6720583882743,1114.841389005548,-8127.22418146766,4389.99055280922,-6098.15945019179,-11056.737637457787,1.2695853211821313,0.3788635236243586,0.7411006666604641,0.686055409682573,0.893869444205552,0.4800480079092234,0.15036660690862658,0.9713621513614076,0.13632077320532737,0.7425367530531756,0.7201534307471533,0.27147482601768325,0.49056357743964996,0.16647350221688567,-0.7162087370743078,0.5450850648727633,-1.1465804409103573,0.8753958415276376
30,-2,41144.785644298405,16499.209990273695,10493.991296685766,1834.7111697137734,697,2112.284769124117,-2613.8431831089256,11328.390112752842,793.0414888571304,4.178692683883588,0.7297105229481705,1.4792190506667624,0.854715523314088,1.059353542676792,0.3469320721760503,0.15583565328334364,0.9565694078758681,0.0761275589008148,0.7171807018108488,0.5832211992356642,0.20734356011003552,-0.5676907400945468,0.1526981762092379,0.8793698237822372,0.7255092146639617,0.513256595432548,0.3038007399356693
31,-1,-3509.8256212937868,452.97811394403107,2328.7028661273653,543.5293032973968,530.3049130850704,13074.796437288642,-15987.236567542277,-7983.2708000662205,3530.3701125722055,-1.7774899191364943,0.5562598981699962,-0.086431599066418,0.023827634487660405,0.3422523204124391,0.1457717412051404,0.02277190787067528,0.1423020786774878,0.045153558456126036,0.08396958770477109,1.2743716004067485,0.7311486923908578,-2.356753618473084,0.8448687255815368,-1.0557278274967175,0.3989545032219998,0.03687373875372229,0.001136714949132776
32,-2,33741.67723641875,13109.033637827866,20405.04271607846,2193.4001622850465,919.2192299513124,-15051.966951844472,8868.961645204065,-1709.7638834804566,5007.750680396923,4.576540544679753,0.822132475640713,1.512593861082408,0.9634329400737982,2.3391632017572896,0.7337860126597082,0.23710990531856296,0.8313575696624057,0.09635527056690307,0.9705569331574048,-2.2274373861867116,0.7091172234822966,1.297152654011138,0.5945152277638063,0.6579014531341224,0.2931404901705503,0.6637015849960068,0.48054182266835027
33,-1,-50105.10279100958,-7355.594776106416,4666.594178853091,2078.1047271965363,1202.3770345087905,-18517.12114375061,-15283.710586937756,-20736.34395180463,3840.591727031411,-3.1286166442806684,0.4684261881002571,-0.020287102354159123,0.000620539092741246,0.9287162407718736,0.2513450862363607,0.2015599345876806,0.6571430275262019,0.07438131535301083,0.5369334994304905,-2.0021786352844835,0.5592908763419728,-0.6796885378333801,0.3700709257717596,-1.8326068842164172,0.8722050235007187,0.20148702469517968,0.20317875447754255
34,-2,33868.067715457844,9811.86943024816,-2435.953129564761,1630.2676004297682,1346.5201621496344,13192.490609380067,1317.796707454596,2603.4337097520765,6401.642625608303,3.2283146926836688,0.6106606428472638,0.6285893363617332,0.9016868943001732,-0.19500331264971388,0.0556439880432134,0.17634276657259357,0.8493405587108253,0.1441709879578765,0.9507714802030909,1.6996530391870683,0.7652642375269672,-0.24274945256966435,0.06729927172068575,0.3148182077698687,0.07881532068646424,0.7024931200538881,0.7981488774088055
35,-1,35943.70011371118,7027.070062099374,23583.086939326255,728.8772301951067,1870.9288475187022,-8672.442551567045,9829.44714127052,3784.603775625659,-2207.87133075739,4.743474592964789,0.6428024391632018,0.8144625644828917,0.9627899035064038,2.2791054015192596,0.6710781761146112,0.024439331784815405,0.25703370815634907,0.17415510877366547,0.9574595653148052,-0.5380253310186179,0.10459982067832363,1.7058002052784678,0.7973357914799271,0.6485098223334709,0.39486144335507745,-0.364972510189201,0.26363178919556557
36,-2,-27738.067989423373,14657.659879176645,7256.021300912951,1853.0259665406338,131.42750306446032,-20595.531003349817,-10724.10177494023,-5773.996160336639,-14542.573700491375,-3.9684895511428184,0.7905133787802859,0.9283402547162892,0.7347247418220033,1.0459337921831195,0.6118591880745742,0.13287533729179232,0.40448029998627827,-0.051242988488601315,0.1295272148980442,-2.579591017273129,0.8712608346579644,-1.0878027224895814,0.5588543958890616,-0.8723431202829617,0.6918717575888985,-1.48465908679975,0.7937457997104319
37,-1,-4211.206772794452,4903.268652929284,-36626.31122486532,-1363.0480920537047,1909.3290805745637,17420.405856019876,-7735.317102685774,15431.959959719432,1848.506097567195,-3.178615893018186,0.5170354373162198,0.6202623019505661,0.7799700055932834,-4.7395097235792685,0.9568710913071311,-0.10032713546226688,0.34709670413836274,0.22365090654268235,0.8739898656785099,0.5139817572590674,0.10439598342608299,-1.6834791471437927,0.6448135320844617,1.6281504825851882,0.8906324952579083,0.35865466482971325,0.29398979218450194
38,-2,25358.418550387927,15084.251904463745,2904.6192872881657,1305.1022482927547,981.9510521451871,8679.852228017247,8557.48527890657,2204.4864373281835,-14359.32988605393,3.2325757542155618,0.5923404669272653,1.4677538819060423,0.8829586691553164,0.3651389609947556,0.43518050208483444,0.18937393457830493,0.7887668074328259,0.05877919392000981,0.48028194472241853,0.5551810530105489,0.17681842751817484,1.6125901405119265,0.803900161446385,0.4125121413572849,0.08642800584453653,-1.4287535520632546,0.48785617844979756
39,-1,-21347.07621585008,9159.291323529265,-7750.10439620004,981.8485855308027,840.7698155850421,-32486.661053074717,2359.792044317339,12430.928751229792,-6882.941286767562,-0.5046907613518582,0.033569927573851924,1.5034288911958598,0.8478582437394102,-1.36766242933351,0.6169268043772662,0.12082689041243228,0.6856654805055417,0.1306173202230988,0.8712184045091913,-2.1052984990607344,0.4660734581501913,-0.07698610961520867,0.003939819905710357,1.430540881803852,0.8252766821640493,-0.14015770697764787,0.04809179924097384
40,-2,-3831.897447738189,17232.922760851565,7291.260423333966,2131.372119666601,825.1143295045977,-30017.90369049848,-304.8992443936986,1392.4991440283447,-2382.263290231087,-0.3905861554777905,0.03238147117532213,1.0461123670403836,0.5044409800105435,0.9259261735126013,0.6141604099082956,0.19889634510217535,0.8821310434685792,0.08866641085619374,0.9477886555508406,-2.431655452278802,0.7774373197870275,0.26025892824645197,0.13294973092790804,-0.2382962107698628,0.1237219686815562,-0.24049471718693433,0.10638473532580289
41,-1,-17294.25842523784,3250.5527244000696,-8180.23749439785,198.00505521326704,647.5181042063778,-13314.087483916359,-374.5306083222349,-1640.5978083873124,2119.119085966202,-1.956496825794292,0.5105860332840938,0.021829030358957502,0.0006201038316218948,-0.5634789185283713,0.3230576237268758,0.054681067713277354,0.5492612995894368,0.07969957561478959,0.7057353599579486,-0.9052180196668818,0.2583768295730728,-0.26873772148496644,0.05775668876681552,0.23999575420126065,0.0973349215759086,-0.6152675940023646,0.34207150928258206
42,-2,26815.203496022637,-1812.5891314102337,8332.42039422004,1735.7312965067758,726.6052479205264,-6131.726637927124,6213.35912610458,12238.772263752227,5512.630936855845,2.926073633263445,0.7357605536096941,-0.3422350415162578,0.19628816383857683,0.7272038838259258,0.5198772311333907,0.09167952819195567,0.38619611441736923,0.09346890806060427,0.9368527294866031,-0.08231125590351555,0.007017631822030575,0.23101091758774028,0.0785054663085275,1.3903399927656448,0.6723193773517818,0.8169167002513574,0.858096266448192
43,-1,-37156.23541504899,-10975.708375228569,-1011.3100748370634,2025.4081436361448,577.8988309855358,-1169.1792128009256,-12510.751850674242,-6986.6606902498825,-7105.932185879989,-5.015764454745451,0.8563722824229704,-1.3119635982144797,0.6407451290360342,-0.16293589909935288,0.024655284379971634,0.1704099087377371,0.9133971021414228,0.04144739465816485,0.15939017927842178,-0.6560278834219522,0.3080616707133663,-1.5031788621141589,0.7123509429215915,-0.30144392214154103,0.12135569334630225,-1.2920715931498656,0.7509463058292201
44,-2,-26051.567012986943,9038.754373717471,-320.6296821658034,820.1520553259943,-463.854086078416,-12592.770250779344,-4743.553451061998,-16244.888342854892,-1544.777629089952,-3.5681976308615186,0.8612522377961241,0.6917628210657633,0.8452978996887597,0.3515040237555433,0.11176435017949415,0.05648678667192244,0.3711150395916541,0.05715712380877274,0.13598337448230072,-1.746428215685199,0.6813191516683578,-0.9399344083967025,0.2924124930433507,-1.622936373365727,0.6432932206319592,-0.41580938871589934,0.5252886479726285
45,-1,-28812.288520849033,-7979.4192149062,-6003.969480858999,760,435.4110910261743,-9469.886976898357,9992.159227095057,-5741.592535197862,-10804.990631108843,-2.974134909439618,0.3631921422813594,-1.2540503638491531,0.8252706604045382,0.24537145520855624,0.02443557238560222,0.09523230347537474,0.8575875832943566,0.019176565868644177,0.14575957761429637,-1.1642785727250222,0.6589965919787393,0.759850877325992,0.11274960879197797,-0.165253997387512,0.09386099086799742,-1.5101831773564636,0.8766195962107223
46,-2,-19467.458716001544,3959.9428474129527,-3073.504709447501,-512.9941636266376,658.582149440681,-12568.587623900068,-8836.466642244042,-9015.090092880499,9920.659519243573,-3.1964946117606323,0.5103851029222799,0.4594990943583184,0.9221064455868324,-0.591151861788609,0.15558816398103914,0.010990600463577816,0.017869017463126517,0.06077980962412906,0.8845322470046515,-1.8930188788325029,0.709039036217485,-1.3161061572677595,0.35700262129874427,-0.5594760149462341,0.4278351673849977,0.6319887966284524,0.26561176117447055
47,-1,-34302.97439768727,3525.5081972433254,-11174.95644086937,2069.193495579916,-269.0460660897079,-18218.638684760073,-8398.647977330547,-5743.067097594087,3906.680176133279,-3.7889504645627894,0.6195268436531397,0.061520134355432445,0.05853104593848756,-1.0220902684821724,0.5639164156348406,0.2551085896842154,0.9249767373786167,-0.027254079373640615,0.07762028381974018,-0.9751360217620099,0.3972719861607746,-1.9595840487165757,0.6267027343263583,-0.3156257106867195,0.08947774419315224,0.1941109404187187,0.09143131032878751
48,-2,-4063.446977735237,8629.185395211447,3080.1007915250375,2301.8571676147258,1229.3792998594472,-23755.085978785784,9132.613626510156,-8210.67584759889,3529.178567928624,-0.8449169100397612,0.19642451845734996,0.5842666072655813,0.694016629806931,0.6525732159934171,0.30494762776924544,0.20032774669021533,0.5622990739546788,0.16400381210366122,0.8734432491714696,-2.5945490572578,0.8648289757223874,0.671864819117676,0.18952203985931798,-0.9673298330327983,0.4080586517443254,0.44392577908030134,0.6384173230677109
49,-1,-2222.985861782401,21941.227567937924,-3108.421663275105,1146.9361228216294,784.9698710724024,-26853.79648224957,-2172.142681574278,-3966.996497299093,10005.237900783688,-0.3220302254433877,0.014994605704159942,0.7478225270086202,0.39028841953651305,0.01606249395560204,0.0003799059431428272,0.07463414584491783,0.5995175913539307,0.10001345696827639,0.8881427622759711,-2.135550752653948,0.6413001057489662,0.11712179839130848,0.013096165808808525,-0.5229481670257832,0.363156544806936,1.2808142720676254,0.726296671934144
50,-2,-25455.526856870823,1215.876541692327,-10475.841734048096,1617.258539014745,1652.496190624368,-8110.14934151417,-3747.883447385517,-5870.726532874221,-1736.5570723802593,-2.8853990882002947,0.6260752174475519,0.24362023152843132,0.10152778952887173,-1.6948607242271025,0.6689997918036226,0.1499567010289285,0.9193884801746823,0.16788494453103714,0.8722584293546404,-0.9694479541932756,0.2876876417327076,-0.09575344377578293,0.008055548528986113,-0.6560195654165586,0.3782148333293549,-0.03077927767600098,0.00302912370521341
51,-1,6220.87858690412,2789.6620315320324,-3648.0727540381486,1218.0315080467371,2154.6355244386577,-4878.778407161797,-1897.2763626731867,13173.991610690948,-2691.3145639311224,0.22551568335133484,0.01799839848063686,0.19222437137477086,0.4261386617051575,-0.6896343383607109,0.4403388045749258,0.15496403678874424,0.9429619366175833,0.1991311752415894,0.8197765271604432,-0.6206103031303434,0.14531915767492226,-0.16422264630615427,0.024327155229373267,1.3103284555869574,0.6628085396127831,-0.15666506784354947,0.06623708163805818
52,-2,-27958.242366273742,11963.782993824163,-8053.030734405271,710.018318989496,935.5303432252376,-1235.4769159694806,-27656.552198896894,-1892.034984186299,-2730.4791888546933,-3.512375413315656,0.7592516246420087,1.6026000355479586,0.8568199173501493,-1.159539771891957,0.40246249851050636,0.10606112158343313,0.5376369519029236,0.10922665606417865,0.9696397780235189,0.8037747933290841,0.31456011492492664,-3.856498595319377,0.9068566544284828,-0.5565560090648672,0.28578784694131887,-0.5614436435640708,0.38224306532786323
53,-1,20814.95494073238,8891.648094777858,9995.03012007312,973.5683319900345,978.4828446866713,11994.144283283727,2753.395959901376,-21760.48904761936,6989.174353638957,1.9372562441601313,0.5162747570442686,0.9481990098637553,0.9278073393159866,0.5323345252810113,0.2917372540139717,0.0709125531377445,0.45534337646299916,0.10869730587842383,0.6416948247871456,1.5788544817865366,0.7560585822168647,0.04352928038646241,0.001251416654225696,-1.8967334579323567,0.9249013714709893,0.5514625457585348,0.43788459834821886
